2.000000000000000000e+03,1.457000000000000000e+03,1.542756867408752441e+01,4.462083990397108096e-02,7.723575439449022195e-02
8.020000000000000000e+02,4.370000000000000000e+02,7.614363670349121094e+00,5.042418066416781003e-02,1.581218062780385403e-01
1.007000000000000000e+03,8.230000000000000000e+02,9.941521406173706055e+00,4.086751300932452147e-02,8.075432539211470362e-02
2.300000000000000000e+03,2.462000000000000000e+03,2.677452683448791504e+01,4.731686489025263564e-02,8.982379426900033437e-02
2.004000000000000000e+03,6.290000000000000000e+02,6.977434873580932617e+00,5.474445094541117995e-02,1.593257527704771137e-01
2.201000000000000000e+03,1.058000000000000000e+03,1.120108246803283691e+01,4.963699598260581936e-02,1.312723209319341944e-01
4.010000000000000000e+02,2.005000000000000000e+03,2.127400350570678711e+01,4.362285874278392511e-02,1.061768052849000471e-01
3.000000000000000000e+02,2.620000000000000000e+02,2.769530057907104492e+00,4.065332204010856793e-02,7.499420893088083739e-02
5.010000000000000000e+02,3.720000000000000000e+02,3.971001386642456055e+00,4.477970312071825887e-02,9.564351670559631535e-02
3.030000000000000000e+02,1.172000000000000000e+03,1.243546962738037109e+01,4.506232027079963565e-02,9.711290340150600942e-02
6.020000000000000000e+02,7.440000000000000000e+02,7.804550647735595703e+00,4.675801134099737827e-02,9.458588648408318422e-02
4.504000000000000000e+03,3.913000000000000000e+03,4.206883716583251953e+01,4.451480775043006877e-02,1.116593232682969034e-01
2.405000000000000000e+03,1.514000000000000000e+03,1.610601806640625000e+01,4.249606136312096549e-02,8.928007498438592093e-02
8.000000000000000000e+02,1.197000000000000000e+03,1.270324301719665527e+01,4.060957518345180428e-02,1.107844698438792408e-01
2.704000000000000000e+03,1.822000000000000000e+03,1.900958251953125000e+01,4.057965783980951868e-02,7.966485838973748346e-02
1.902000000000000000e+03,7.122000000000000000e+03,7.537079238891601562e+01,4.195851708415768849e-02,1.003255950404228769e-01
1.000000000000000000e+02,7.360000000000000000e+02,7.686375379562377930e+00,3.923281953809083095e-02,7.640151769173646190e-02
1.305000000000000000e+03,2.134000000000000000e+03,2.244233798980712891e+01,4.006652720949446800e-02,8.295787207242404093e-02
1.304000000000000000e+03,1.867000000000000000e+03,1.995287775993347168e+01,3.831297121406451039e-02,7.515480008101818599e-02
8.010000000000000000e+02,1.048000000000000000e+03,1.117828083038330078e+01,3.797941782305455649e-02,7.102592266349659622e-02
1.002000000000000000e+03,1.205000000000000000e+03,1.296318006515502930e+01,3.640479265338413678e-02,7.851408632408164723e-02
6.010000000000000000e+02,5.830000000000000000e+02,6.094637155532836914e+00,3.726208011766531103e-02,7.037460709327646169e-02
1.000000000000000000e+02,2.220000000000000000e+02,2.478445529937744141e+00,5.241849885791820263e-02,2.142019742965465545e-01
3.105000000000000000e+03,4.474000000000000000e+03,4.709058451652526855e+01,3.943637691989582139e-02,9.001679733996889587e-02
4.905000000000000000e+03,1.254000000000000000e+03,1.319200515747070312e+01,4.134278160083093567e-02,1.251946653158189926e-01
6.505000000000000000e+03,4.568000000000000000e+03,4.784445214271545410e+01,4.255074951671276168e-02,1.452425947234340931e-01
8.050000000000000000e+02,2.250000000000000000e+03,2.412874197959899902e+01,4.079151707353574630e-02,8.234980240340029900e-02
4.040000000000000000e+02,1.375000000000000000e+03,1.439656257629394531e+01,3.771555549430747473e-02,7.222604363442451658e-02
2.004000000000000000e+03,1.635000000000000000e+03,1.719406867027282715e+01,3.836816340582193535e-02,8.549938563568695860e-02
1.206000000000000000e+03,1.736000000000000000e+03,1.837113738059997559e+01,3.936942646772864651e-02,1.150352342435912584e-01
3.003000000000000000e+03,7.230000000000000000e+02,7.550514459609985352e+00,3.848824856249339482e-02,6.927912645101858002e-02
3.203000000000000000e+03,2.058000000000000000e+03,2.178953790664672852e+01,4.017113176999489998e-02,7.187489039291765358e-02
2.501000000000000000e+03,9.350000000000000000e+02,9.726003885269165039e+00,4.198410340692117215e-02,9.149992495655931424e-02
1.200000000000000000e+03,2.580000000000000000e+02,2.864320278167724609e+00,3.815868008577821130e-02,7.744452352670126716e-02
1.000000000000000000e+02,1.370000000000000000e+02,1.425000429153442383e+00,4.441371425600938033e-02,1.007595931263895045e-01
1.001000000000000000e+03,7.980000000000000000e+02,8.426020145416259766e+00,4.027543774923115355e-02,7.177877137410906827e-02
3.401000000000000000e+03,1.345000000000000000e+03,1.419505882263183594e+01,4.169013940421963105e-02,1.125910246897115496e-01
1.508000000000000000e+03,1.581000000000000000e+03,1.694736480712890625e+01,3.886334596752425569e-02,7.607221299492911148e-02
1.000000000000000000e+02,1.730000000000000000e+02,1.832000494003295898e+00,3.791646628242609923e-02,6.308385494752027922e-02
0.000000000000000000e+00,6.140000000000000000e+02,6.505002498626708984e+00,3.639088897645229026e-02,6.524298026956898422e-02
8.207000000000000000e+03,6.557000000000000000e+03,6.930777263641357422e+01,4.333112471430648760e-02,1.001372574467226523e-01
9.030000000000000000e+02,1.712000000000000000e+03,1.796674084663391113e+01,4.736712310246078000e-02,8.709328643183997243e-02
7.316000000000000000e+03,4.120000000000000000e+03,4.325773429870605469e+01,4.179215616376434628e-02,9.424445761139985112e-02
1.500000000000000000e+03,3.450000000000000000e+02,3.559001684188842773e+00,4.035840319684266125e-02,7.490770213348195428e-02
1.305000000000000000e+03,2.221000000000000000e+03,2.365311503410339355e+01,4.442463823088927538e-02,9.381961557548276764e-02
3.010000000000000000e+03,1.925000000000000000e+03,2.027112603187561035e+01,3.987970514147889944e-02,8.288817139626795949e-02
5.703000000000000000e+03,4.845000000000000000e+03,5.097624850273132324e+01,4.097339504866959192e-02,9.183442740091705969e-02
6.000000000000000000e+02,5.830000000000000000e+02,6.279888391494750977e+00,4.304974880337661403e-02,7.042496565639334849e-02
2.803000000000000000e+03,1.668000000000000000e+03,1.742024397850036621e+01,4.309951247293044435e-02,1.315423612477410464e-01
3.900000000000000000e+03,3.252000000000000000e+03,3.529266953468322754e+01,4.583754172845203728e-02,1.583290222989822971e-01
5.307000000000000000e+03,6.809000000000000000e+03,7.247759318351745605e+01,4.345011519260132821e-02,1.219710708206858535e-01
3.606000000000000000e+03,1.712000000000000000e+03,1.856015038490295410e+01,4.403990738020665402e-02,1.042329620187426031e-01
4.606000000000000000e+03,2.211000000000000000e+03,2.366298437118530273e+01,4.549319616169018171e-02,1.211858427358981916e-01
0.000000000000000000e+00,8.230000000000000000e+02,8.742990493774414062e+00,4.319076745069252293e-02,7.670114433932048725e-02
2.904000000000000000e+03,1.020000000000000000e+03,1.087047529220581055e+01,4.066263484948274415e-02,7.913757042882106629e-02
5.000000000000000000e+02,4.200000000000000000e+02,4.573908090591430664e+00,4.679569400312944688e-02,9.289898645477433214e-02
1.701000000000000000e+03,2.080000000000000000e+03,2.206800794601440430e+01,4.066504941868512302e-02,7.642520913337966237e-02
4.010000000000000000e+02,3.590000000000000000e+02,3.842367172241210938e+00,4.798121513728327570e-02,9.081585085230295395e-02
1.901000000000000000e+03,3.044000000000000000e+03,3.300011014938354492e+01,4.806557682576053508e-02,1.673003264510151966e-01
3.700000000000000000e+03,1.286000000000000000e+03,1.381236696243286133e+01,4.353255179744358605e-02,8.554671338291355842e-02
3.040000000000000000e+02,6.820000000000000000e+02,7.166323423385620117e+00,4.864555525366156402e-02,8.927104274766996250e-02
6.030000000000000000e+02,1.525000000000000000e+03,1.651211404800415039e+01,4.441321263525546681e-02,8.687559272053360648e-02
8.000000000000000000e+02,1.018000000000000000e+03,1.074032711982727051e+01,4.877230278957784410e-02,1.988210649674908848e-01
1.102000000000000000e+03,1.308000000000000000e+03,1.402265977859497070e+01,4.789362747461452241e-02,8.389165678374554957e-02
1.301000000000000000e+03,5.790000000000000000e+02,6.377954721450805664e+00,3.651785943640709770e-02,7.551125616770816562e-02
0.000000000000000000e+00,3.970000000000000000e+02,4.159697771072387695e+00,4.596592111194727770e-02,9.126385926493747747e-02
3.010000000000000000e+02,2.060000000000000000e+02,2.379677772521972656e+00,4.353086365687103276e-02,9.491439850821940805e-02
5.000000000000000000e+02,8.450000000000000000e+02,9.183030843734741211e+00,4.906790545940619558e-02,1.749501672864096913e-01
1.302000000000000000e+03,2.076000000000000000e+03,2.244587302207946777e+01,4.555144559119283371e-02,1.308215229194650275e-01
3.000000000000000000e+02,2.640000000000000000e+02,2.947664260864257812e+00,4.035828370755412814e-02,7.196281745984589584e-02
1.902000000000000000e+03,7.990000000000000000e+02,8.599582910537719727e+00,4.557189413296641733e-02,9.355485674206308333e-02
5.403000000000000000e+03,3.444000000000000000e+03,3.668324398994445801e+01,4.461275705730920887e-02,1.166640420648463877e-01
2.801000000000000000e+03,2.030000000000000000e+03,2.158399200439453125e+01,4.732429362786513827e-02,1.307763983080559023e-01
4.030000000000000000e+02,1.081000000000000000e+03,1.145704221725463867e+01,4.324439685064567634e-02,8.816519949598425332e-02
5.302000000000000000e+03,1.427000000000000000e+03,1.523049521446228027e+01,4.685408980756863850e-02,1.025442665646458112e-01
2.803000000000000000e+03,2.103000000000000000e+03,2.249920535087585449e+01,5.344413132306102127e-02,1.455238916778531233e-01
1.001000000000000000e+03,5.440000000000000000e+02,5.700001955032348633e+00,4.329252479457276065e-02,7.253873037511479605e-02
3.020000000000000000e+02,8.210000000000000000e+02,8.797318458557128906e+00,4.387829132251161446e-02,7.775190550764059239e-02
1.101000000000000000e+03,1.265000000000000000e+03,1.338387537002563477e+01,4.211572925757144092e-02,7.974358325395838887e-02
1.100000000000000000e+03,2.176000000000000000e+03,2.334000921249389648e+01,4.835764313962769012e-02,1.223434284223973989e-01
7.911000000000000000e+03,4.949000000000000000e+03,5.320185375213623047e+01,4.918961111371933370e-02,1.152158998458340106e-01
1.901000000000000000e+03,6.390000000000000000e+02,6.742003202438354492e+00,4.523046629146674352e-02,7.869411068654955099e-02
5.003000000000000000e+03,2.795000000000000000e+03,2.988716530799865723e+01,4.846676402220431029e-02,1.090592465023159652e-01
8.040000000000000000e+02,1.101000000000000000e+03,1.175121760368347168e+01,5.038970747009410139e-02,1.394230858336377721e-01
3.404000000000000000e+03,2.417000000000000000e+03,2.644326329231262207e+01,4.698232518745162206e-02,9.073244767514285214e-02
0.000000000000000000e+00,2.920000000000000000e+02,3.070337295532226562e+00,5.004258984844353608e-02,1.015035364699380521e-01
1.501000000000000000e+03,1.304000000000000000e+03,1.423157119750976562e+01,4.867780383920820853e-02,9.918578135492517323e-02
3.905000000000000000e+03,1.457000000000000000e+03,1.600846576690673828e+01,4.803507344656240963e-02,1.575869253469366349e-01
2.001000000000000000e+03,6.210000000000000000e+02,6.626002311706542969e+00,5.275880541016338132e-02,1.600988380351702212e-01
3.112000000000000000e+03,3.803000000000000000e+03,4.088366031646728516e+01,4.652268044881801429e-02,1.014072249773943502e-01
7.000000000000000000e+02,4.850000000000000000e+02,5.323341369628906250e+00,4.311971157384156261e-02,8.056530064405678648e-02
1.707000000000000000e+03,1.980000000000000000e+03,2.112986230850219727e+01,4.179874544503803940e-02,7.900463214486504182e-02
1.502000000000000000e+03,1.366000000000000000e+03,1.470282387733459473e+01,4.838370978686995505e-02,8.706827059258348545e-02
7.030000000000000000e+02,1.081000000000000000e+03,1.152668023109436035e+01,5.002146798878111950e-02,1.784028935135956728e-01
1.700000000000000000e+03,4.600000000000000000e+02,5.175191164016723633e+00,4.966469019071059754e-02,1.127488053901114506e-01
1.503000000000000000e+03,1.528000000000000000e+03,1.622375512123107910e+01,4.372853149993836258e-02,1.144485313303877372e-01
